Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5
121475.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007325
130805.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007326
45385.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007327
443850.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0005220
131880.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007320
123195.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007322
126940.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007323
41345.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007324
14860.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007325
5390.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007326
240.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007327
233780.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0005220
47110.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007320
40175.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007322
70850.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007323
38390.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007324
21585.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007325
14605.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007326
1065.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007327
290.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0005220
30.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320
10.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322
15.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323
10.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324
15.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325
40.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326
170.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327
3580.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0005220
245.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007320
105.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007322
165.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007323
150.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007324
230.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007325
1360.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007326
1325.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007327
7000.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0005220
3605.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007320
980.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007322
565.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007323
250.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007324
235.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007325
815.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007326
550.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007327
78105.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0005220
20870.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007320
11315.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007322
19760.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007323
11785.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007324
6610.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007325
5895.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007326
1870.0,,,time,Year,2014,2013WARDH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012145,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012146,CL_0000782,Turnover size band,CI_0007327
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0005220
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007320
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007322
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007323
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007324
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007325
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007326
,,,time,Year,2014,2013WARDH,Geography,K03000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012147,CL_0000782,Turnover size band,CI_0007327
66650.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0005220
19055.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007320
12310.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007322
16545.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007323
7920.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007324
4930.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007325
4530.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007326
1360.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007327
21055.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0005220
2555.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007320
3330.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007322
5285.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007323
3030.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007324
2485.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007325
3205.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007326
1165.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012141,CL_0000782,Turnover size band,CI_0007327
30075.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0005220
12580.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007320
6505.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007322
7005.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007323
2505.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007324
1050.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007325
400.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007326
30.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012142,CL_0000782,Turnover size band,CI_0007327
11980.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0005220
3075.0,,,time,Year,2014,2013WARDH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012143,CL_0000782,Turnover size band,CI_0007320
