Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4
38035.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
57145.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
71815.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
29875.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
17470.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
9925.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
6485.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
2460.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
2125.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
620.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
235955.0,,,time,Year,2015,2013WARDH,Geography,E12000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
28535.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
39550.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
53130.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
22160.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
12805.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
7360.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
4780.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
1890.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
1555.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
450.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
172215.0,,,time,Year,2015,2013WARDH,Geography,E12000003,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
30505.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
38800.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
48120.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
20560.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
11880.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
6790.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
4570.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
1720.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
1345.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
400.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
164690.0,,,time,Year,2015,2013WARDH,Geography,E12000004,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
34055.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
45090.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
56340.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
23865.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
14290.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
8245.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
5515.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
1990.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
1675.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
515.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
191580.0,,,time,Year,2015,2013WARDH,Geography,E12000005,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
40055.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
57835.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
75715.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
30185.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
17320.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
10080.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
6605.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
2515.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
2025.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
640.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
242975.0,,,time,Year,2015,2013WARDH,Geography,E12000006,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
66310.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
107405.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
142910.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
52385.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
31535.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
18870.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
13145.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
5405.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
4920.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
1995.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
444880.0,,,time,Year,2015,2013WARDH,Geography,E12000007,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
61505.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
90935.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
119425.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
46120.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
26440.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
15035.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
10065.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
3680.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
3115.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
1120.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
377440.0,,,time,Year,2015,2013WARDH,Geography,E12000008,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
41475.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
50895.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
67295.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
28550.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
15535.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
8410.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
5165.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
1750.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
1380.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
370.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
220825.0,,,time,Year,2015,2013WARDH,Geography,E12000009,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
245.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
690.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
730.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
245.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
155.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
80.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
45.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012769
10.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012771
2215.0,,,time,Year,2015,2013WARDH,Geography,E06000001,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0005220
345.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007320
815.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007322
960.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007323
345.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007324
200.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0007325
140.0,,,time,Year,2015,2013WARDH,Geography,E06000002,CL_0000779,Entity type,CI_0007554,CL_0000782,Turnover size band,CI_0012767
