Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3
12466.0,,,time,Year,2000,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
12840.0,,,time,Year,2001,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
13156.0,,,time,Year,2002,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
14441.0,,,time,Year,2003,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
14953.0,,,time,Year,2004,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
15823.0,,,time,Year,2005,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
16851.0,,,time,Year,2006,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17962.0,,,time,Year,2007,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17695.0,,,time,Year,2008,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17076.0,,,time,Year,2009,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17293.0,,,time,Year,2010,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17527.0,,,time,Year,2011,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
17923.0,,,time,Year,2012,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
18329.0,,,time,Year,2013,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
18682.0,,,time,Year,2014,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021744
83.6,,,time,Year,1997,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
79.9,,,time,Year,1998,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
80.9,,,time,Year,1999,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
82.2,,,time,Year,2000,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
81.4,,,time,Year,2001,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
79.4,,,time,Year,2002,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
82.3,,,time,Year,2003,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
81.3,,,time,Year,2004,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
81.8,,,time,Year,2005,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
83.1,,,time,Year,2006,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
84.5,,,time,Year,2007,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
81.8,,,time,Year,2008,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
80.2,,,time,Year,2009,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
79.2,,,time,Year,2010,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
78.5,,,time,Year,2011,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
78.2,,,time,Year,2012,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
77.2,,,time,Year,2013,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
75.9,,,time,Year,2014,2015EUROSTATH,Geography,UKN0,CL_0000908,Component,CI_0021745
2891.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3018.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3300.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3288.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3290.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3407.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3684.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
3993.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4232.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4482.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4612.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4706.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4753.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4743.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4879.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
4917.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
5097.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
5368.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021743
10791.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
11215.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
12198.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
12075.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
12010.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
12394.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
13355.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
14468.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
15290.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
16120.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
16535.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
16781.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
16882.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
16778.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
17185.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
17276.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
17829.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
18723.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021744
81.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
80.3,,,time,Year,1998,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
84.6,,,time,Year,1999,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
79.6,,,time,Year,2000,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
76.1,,,time,Year,2001,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
74.8,,,time,Year,2002,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
76.1,,,time,Year,2003,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
78.7,,,time,Year,2004,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
79.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
79.5,,,time,Year,2006,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
77.8,,,time,Year,2007,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
77.5,,,time,Year,2008,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
79.3,,,time,Year,2009,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
76.8,,,time,Year,2010,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
76.9,,,time,Year,2011,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
75.3,,,time,Year,2012,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
75.1,,,time,Year,2013,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
76.1,,,time,Year,2014,2015EUROSTATH,Geography,UKC11,CL_0000908,Component,CI_0021745
2478.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
2586.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
2793.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
2848.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
2763.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
2938.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
3136.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
3653.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
3693.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
3878.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4059.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4203.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4150.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4277.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4250.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4260.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4383.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
4472.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021743
8689.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
9092.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
9886.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
10118.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
9853.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
10547.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
11298.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
13183.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
13347.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
14063.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
14753.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
15316.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
15194.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
15665.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
15539.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
15561.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
16001.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
16312.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021744
65.2,,,time,Year,1997,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
65.1,,,time,Year,1998,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
68.5,,,time,Year,1999,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
66.7,,,time,Year,2000,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
62.4,,,time,Year,2001,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
63.7,,,time,Year,2002,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
64.4,,,time,Year,2003,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
71.7,,,time,Year,2004,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
69.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
69.3,,,time,Year,2006,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
69.4,,,time,Year,2007,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
70.8,,,time,Year,2008,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
71.4,,,time,Year,2009,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
71.7,,,time,Year,2010,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
69.6,,,time,Year,2011,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
67.9,,,time,Year,2012,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
67.4,,,time,Year,2013,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
66.3,,,time,Year,2014,2015EUROSTATH,Geography,UKC12,CL_0000908,Component,CI_0021745
1195.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1229.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1295.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1335.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1487.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1589.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1786.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1846.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1775.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
1975.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2093.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2137.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2078.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2291.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2293.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2347.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2298.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
2502.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021743
12048.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
12377.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
13192.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
13613.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
15194.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
16137.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
18054.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
18584.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
17696.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
19454.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
20392.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
20607.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
19915.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
21818.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
21718.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
22301.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
21806.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
23745.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021744
90.4,,,time,Year,1997,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
88.6,,,time,Year,1998,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
91.5,,,time,Year,1999,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
89.7,,,time,Year,2000,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
96.3,,,time,Year,2001,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
97.5,,,time,Year,2002,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
102.9,,,time,Year,2003,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
101.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
91.5,,,time,Year,2005,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
95.9,,,time,Year,2006,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
95.9,,,time,Year,2007,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
95.2,,,time,Year,2008,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
93.6,,,time,Year,2009,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
99.9,,,time,Year,2010,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
97.2,,,time,Year,2011,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
97.3,,,time,Year,2012,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
91.8,,,time,Year,2013,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
96.5,,,time,Year,2014,2015EUROSTATH,Geography,UKC13,CL_0000908,Component,CI_0021745
4142.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
4245.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
4279.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
4567.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
4678.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
4898.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
5405.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
5690.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
5761.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
6416.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
6591.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
6891.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
6847.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
7150.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
6997.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
7261.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
7824.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
7852.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021743
8308.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
8543.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
8626.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
9224.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
9475.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
9924.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
10942.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
11492.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
11586.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
12848.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
13104.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
13628.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
13496.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
14003.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
13639.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
14116.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
15165.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
15164.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021744
62.4,,,time,Year,1997,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
61.2,,,time,Year,1998,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
59.8,,,time,Year,1999,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
60.8,,,time,Year,2000,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
60.1,,,time,Year,2001,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
59.9,,,time,Year,2002,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
62.4,,,time,Year,2003,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
62.5,,,time,Year,2004,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
59.9,,,time,Year,2005,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2006,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
61.6,,,time,Year,2007,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
63.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2009,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
64.1,,,time,Year,2010,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
61.1,,,time,Year,2011,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
61.6,,,time,Year,2012,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
63.9,,,time,Year,2013,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
61.6,,,time,Year,2014,2015EUROSTATH,Geography,UKC14,CL_0000908,Component,CI_0021745
2748.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
2780.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
2692.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
2821.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
2903.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
3239.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
3436.0,,,time,Year,2003,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
3585.0,,,time,Year,2004,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
3818.0,,,time,Year,2005,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4052.0,,,time,Year,2006,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4136.0,,,time,Year,2007,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4267.0,,,time,Year,2008,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4122.0,,,time,Year,2009,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4171.0,,,time,Year,2010,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4318.0,,,time,Year,2011,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4495.0,,,time,Year,2012,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4612.0,,,time,Year,2013,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
4733.0,,,time,Year,2014,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021743
8959.0,,,time,Year,1997,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
9047.0,,,time,Year,1998,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
8754.0,,,time,Year,1999,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
9177.0,,,time,Year,2000,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
9446.0,,,time,Year,2001,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
10498.0,,,time,Year,2002,2015EUROSTATH,Geography,UKC21,CL_0000908,Component,CI_0021744
