Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3
117.5,,,time,Year,2002,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
118.4,,,time,Year,2003,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
120.5,,,time,Year,2004,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
112.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
109.6,,,time,Year,2006,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
111.4,,,time,Year,2007,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
106.2,,,time,Year,2008,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
106.6,,,time,Year,2009,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
103.1,,,time,Year,2010,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
104.1,,,time,Year,2011,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
102.9,,,time,Year,2012,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
101.6,,,time,Year,2013,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
97.4,,,time,Year,2014,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021745
2670.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
2778.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
2815.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
2985.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
3177.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
3542.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
3821.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4135.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4079.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4199.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4493.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4385.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4366.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4392.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4598.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4722.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4883.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
4902.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021743
15261.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
15759.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
15891.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
16665.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
17522.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
19453.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
20771.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
22154.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
21670.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
22218.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
23677.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
22988.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
22691.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
22517.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
23250.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
23605.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
24121.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
23977.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE21,CL_0000908,Component,CI_0021744
89.8,,,time,Year,1997,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
87.2,,,time,Year,1998,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
85.4,,,time,Year,1999,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
85.6,,,time,Year,2000,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
84.9,,,time,Year,2001,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
90.2,,,time,Year,2002,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
91.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
90.6,,,time,Year,2004,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
89.5,,,time,Year,2005,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
89.1,,,time,Year,2006,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
89.3,,,time,Year,2007,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
88.9,,,time,Year,2008,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
86.7,,,time,Year,2009,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
87.9,,,time,Year,2010,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
88.7,,,time,Year,2011,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
87.3,,,time,Year,2012,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
88.3,,,time,Year,2013,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
88.6,,,time,Year,2014,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021745
6643.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
6801.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
6921.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
7343.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
7639.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
8558.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
9196.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
9662.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
10116.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
10609.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11227.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11441.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11004.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11502.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11906.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
12062.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
12645.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
13114.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021743
11960.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
12185.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
12314.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
12982.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
13399.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
14931.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
15962.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
16660.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
17321.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
18064.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
18988.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
19230.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
18451.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
19201.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
19804.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
20016.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
20979.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
21802.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE22,CL_0000908,Component,CI_0021744
62.6,,,time,Year,1997,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.9,,,time,Year,1998,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
60.7,,,time,Year,1999,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
61.2,,,time,Year,2000,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
61.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.8,,,time,Year,2002,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
65.5,,,time,Year,2003,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
67.2,,,time,Year,2004,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
66.4,,,time,Year,2005,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
67.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
68.3,,,time,Year,2007,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
64.8,,,time,Year,2008,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.9,,,time,Year,2009,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
65.4,,,time,Year,2010,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
64.1,,,time,Year,2011,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.2,,,time,Year,2012,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
63.8,,,time,Year,2014,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021745
6323.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
6747.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
6596.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
6983.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
7252.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
8003.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
8745.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
9446.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
9866.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
10493.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
11268.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
10956.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
10689.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
11258.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
11342.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
11509.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
11932.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
12599.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021743
8335.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
8924.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
8753.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
9288.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
9626.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
10571.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
11489.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
12367.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
12855.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
13591.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14513.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14021.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
13608.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14282.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14320.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14481.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
14952.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
15707.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE31,CL_0000908,Component,CI_0021744
83.5,,,time,Year,1997,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
85.9,,,time,Year,1998,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
81.6,,,time,Year,1999,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
80.1,,,time,Year,2000,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
83.7,,,time,Year,2001,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
86.9,,,time,Year,2002,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
85.2,,,time,Year,2003,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
86.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
84.6,,,time,Year,2005,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
84.4,,,time,Year,2006,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
87.4,,,time,Year,2007,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
85.9,,,time,Year,2008,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
87.5,,,time,Year,2009,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
85.4,,,time,Year,2010,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
83.7,,,time,Year,2011,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
83.3,,,time,Year,2012,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
82.1,,,time,Year,2013,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
81.1,,,time,Year,2014,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021745
5756.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
6209.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
6079.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
6258.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
6777.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
7395.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
7697.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
8217.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
8602.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
9029.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
9850.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
9926.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
10024.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
10156.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
10310.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
10645.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
10917.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
11252.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021743
11122.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
11996.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
11773.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
12161.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
13207.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
14382.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
14935.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
15813.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
16363.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
17112.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
18588.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
18587.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
18618.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
18648.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
18685.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
19098.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
19492.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
19958.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE32,CL_0000908,Component,CI_0021744
80.2,,,time,Year,1997,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
80.3,,,time,Year,1998,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
83.4,,,time,Year,1999,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
80.9,,,time,Year,2000,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
78.2,,,time,Year,2001,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
78.5,,,time,Year,2002,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
76.9,,,time,Year,2003,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
74.8,,,time,Year,2004,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
72.3,,,time,Year,2005,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
75.5,,,time,Year,2006,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
76.2,,,time,Year,2007,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
75.3,,,time,Year,2008,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
77.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
71.7,,,time,Year,2010,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
71.9,,,time,Year,2011,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
71.1,,,time,Year,2012,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
71.4,,,time,Year,2013,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
70.5,,,time,Year,2014,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021745
5013.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
5249.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
5620.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
5731.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
5805.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
6180.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
6466.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
6664.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
6870.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
7586.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8121.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8263.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8397.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8111.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8407.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8558.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
8928.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
9172.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021743
10684.0,,,time,Year,1997,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
11216.0,,,time,Year,1998,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
12036.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
12269.0,,,time,Year,2000,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
12331.0,,,time,Year,2001,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
13006.0,,,time,Year,2002,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
13495.0,,,time,Year,2003,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
13749.0,,,time,Year,2004,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
13981.0,,,time,Year,2005,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
15305.0,,,time,Year,2006,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16199.0,,,time,Year,2007,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16287.0,,,time,Year,2008,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16388.0,,,time,Year,2009,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
15658.0,,,time,Year,2010,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16071.0,,,time,Year,2011,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16313.0,,,time,Year,2012,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
16962.0,,,time,Year,2013,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
17366.0,,,time,Year,2014,2015EUROSTATH,Geography,UKE41,CL_0000908,Component,CI_0021744
106.5,,,time,Year,1997,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
106.8,,,time,Year,1998,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
109.0,,,time,Year,1999,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
107.5,,,time,Year,2000,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
108.4,,,time,Year,2001,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
109.6,,,time,Year,2002,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
112.1,,,time,Year,2003,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
113.3,,,time,Year,2004,2015EUROSTATH,Geography,UKE42,CL_0000908,Component,CI_0021745
