Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4
27488688.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
27664616.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
27849433.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28030389.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28212926.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28391717.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28569768.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28746572.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
28921758.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29094938.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29265664.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29433605.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29598418.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29759864.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
29917840.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30072227.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30222986.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30370188.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30513959.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30654489.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30792072.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
30927029.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
31059704.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
31190451.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005560
26333448.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
26529508.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
26739171.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
26948801.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
27170360.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
27384081.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
27598827.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
27806559.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28012310.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28215563.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28415996.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28613261.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28806977.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
28996870.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
29182651.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
29364172.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
29541472.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
29714561.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
29883528.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30048562.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30209932.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30367961.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30523063.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30675713.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30826368.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
30975526.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0014694,CL_0000712,Sex,CI_0005559
696441.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
680856.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
688180.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
690327.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
692550.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
694067.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
694948.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
694960.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
694235.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
693041.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
691734.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
690255.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
688525.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
686731.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
684985.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
683350.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
681953.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
680869.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
680211.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
680139.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
680715.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
681990.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
684078.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
686983.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
690659.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
695044.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005466
339662.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
332207.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
335785.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
336829.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
337913.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
338650.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
339078.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
339080.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
338725.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
338140.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
337501.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
336778.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
335932.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
335055.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
334202.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
333403.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
332720.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
332191.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
331868.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
331832.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
332112.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
332733.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
333752.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
335168.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
336961.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
339099.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005560
356779.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
348649.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
352395.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
353498.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
354637.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
355417.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
355870.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
355880.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
355510.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
354901.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
354233.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
353477.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
352593.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
351676.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
350783.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
349947.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
349233.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
348678.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
348343.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
348307.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
348603.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
349257.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
350326.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
351815.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
353698.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
355945.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000117,CL_0000712,Sex,CI_0005559
684026.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
697130.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
681621.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
688929.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
691475.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
693444.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
695033.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
695733.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
695756.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
695041.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
693858.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
692561.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
691091.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
689370.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
687585.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
685848.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
684220.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
682830.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
681753.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
681101.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
681035.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
681616.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
682895.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
684987.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
687895.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
691573.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005466
333659.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
