Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5
0.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012771
422800.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0005220
37820.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007320
33050.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007322
63075.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007323
33900.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007324
18055.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007325
8875.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012767
3465.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012768
600.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012769
280.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012770
55.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012771
199175.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0005220
10.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007320
0.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007322
10.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007323
5.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007324
10.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007325
10.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012767
10.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012768
20.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012769
75.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012770
40.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012771
190.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0005220
165.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007320
100.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007322
150.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007323
130.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007324
240.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007325
665.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012767
940.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012768
835.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012769
235.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012770
300.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771
3760.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220
4210.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320
1150.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322
585.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323
240.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324
205.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325
345.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767
410.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012768
195.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012769
195.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012770
95.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012771
7630.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0005220
17365.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007320
9585.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007322
16115.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007323
10385.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007324
6275.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007325
3225.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012767
2320.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012768
915.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012769
775.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012770
250.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012771
67210.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0005220
369680.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007320
525330.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007322
685515.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007323
275050.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007324
159005.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007325
90810.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012767
60115.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012768
22820.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012769
19325.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012770
6445.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012771
2214095.0,,,time,Year,2015,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0005220
227630.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0007320
405105.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0007322
505835.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0007323
185205.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0007324
123700.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0007325
77035.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767
55040.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768
21495.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769
19085.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770
6085.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771
1626215.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220
99130.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320
105685.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322
134525.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007323
51375.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007324
14980.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007325
3925.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012767
980.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012768
155.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012769
45.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0012771
410800.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0005220
36795.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007320
30735.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007322
60760.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007323
31830.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007324
17385.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0007325
8790.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012767
3450.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012768
585.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012769
280.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012770
55.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0012771
190665.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007202,CL_0000782,Turnover size band,CI_0005220
5.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007320
0.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007322
5.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007323
5.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007324
15.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0007325
10.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012767
15.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012769
65.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012770
40.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0012771
175.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007203,CL_0000782,Turnover size band,CI_0005220
170.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007320
80.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007322
160.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007323
125.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007324
190.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0007325
600.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012767
1125.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012768
825.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012769
260.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012770
300.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771
3835.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220
4445.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320
1190.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322
595.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323
215.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324
185.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325
280.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767
470.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012768
210.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012769
195.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012770
100.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012771
7885.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0005220
18425.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007320
10150.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007322
19975.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007323
10715.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007324
6595.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0007325
3430.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012767
2545.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012768
1015.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012769
835.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012770
255.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0012771
73940.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007206,CL_0000782,Turnover size band,CI_0005220
386600.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007320
552945.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007322
721855.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007323
279470.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007324
163050.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0007325
94070.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012767
63625.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012768
24300.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012769
20765.0,,,time,Year,2016,2013WARDH,Geography,K04000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0005220,CL_0000782,Turnover size band,CI_0012770
