Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5
320.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011448,CL_0000782,Turnover size band,CI_0007324
180.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011448,CL_0000782,Turnover size band,CI_0007325
135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011448,CL_0000782,Turnover size band,CI_0007326
25.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011448,CL_0000782,Turnover size band,CI_0007327
3085.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0005220
1040.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007320
535.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007322
720.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007323
340.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007324
190.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007325
200.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007326
60.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011450,CL_0000782,Turnover size band,CI_0007327
2625.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0005220
815.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007320
480.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007322
675.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007323
310.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007324
155.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007325
145.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007326
45.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011452,CL_0000782,Turnover size band,CI_0007327
1335.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0005220
385.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007320
260.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007322
345.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007323
160.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007324
85.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007325
75.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007326
25.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011454,CL_0000782,Turnover size band,CI_0007327
2180.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0005220
745.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007320
395.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007322
515.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007323
260.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007324
125.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007325
115.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007326
25.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011456,CL_0000782,Turnover size band,CI_0007327
8485.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0005220
1135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007320
1520.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007322
2400.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007323
1260.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007324
895.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007325
930.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007326
345.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011458,CL_0000782,Turnover size band,CI_0007327
735.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0005220
160.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007320
150.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007322
235.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007323
80.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007324
55.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007325
45.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007326
10.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0007327
1365.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0005220
230.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007320
280.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007322
380.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007323
170.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007324
130.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007325
135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007326
40.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007327
2075.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0005220
525.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007320
395.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007322
550.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007323
280.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007324
155.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007325
135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007326
35.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007327
2265.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0005220
805.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007320
370.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007322
505.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007323
210.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007324
170.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007325
170.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007326
35.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007327
2635.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0005220
600.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007320
495.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007322
720.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007323
345.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007324
205.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007325
200.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007326
70.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007327
2605.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0005220
585.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007320
495.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007322
715.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007323
325.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007324
240.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007325
195.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007326
50.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007327
2715.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0005220
780.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007320
580.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007322
685.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007323
320.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007324
185.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007325
140.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007326
25.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007327
3320.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0005220
1130.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007320
560.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007322
750.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007323
355.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007324
230.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007325
215.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007326
80.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007327
4115.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0005220
1970.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007320
680.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007322
745.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007323
350.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007324
180.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007325
140.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007326
50.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007327
1135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0005220
385.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007320
240.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007322
280.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007323
100.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007324
70.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007325
45.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007326
15.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007327
1270.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0005220
430.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007320
235.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007322
300.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007323
135.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007324
90.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007325
70.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007326
10.0,,,time,Year,2014,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0011438,CL_0000778,Geographic area,CI_0011480,CL_0000782,Turnover size band,CI_0007327
