Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5,Dimension_Hierarchy_6,Dimension_Name_6,Dimension_Value_6
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011520
30.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011522
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0007306
270.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011524
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011526
350.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011437
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011506
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011510
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011512
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011514
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011516
35.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011518
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011520
290.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011522
3080.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0007306
400.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011524
65.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011526
3925.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007204,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011506
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011520
4180.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0007306
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011524
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011526
4210.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011498
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011520
1120.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011522
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0007306
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011524
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011526
1165.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011498
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011508
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011514
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011516
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011518
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011520
520.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011522
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0007306
20.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011524
25.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011526
605.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011514
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011520
165.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011522
20.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0007306
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011524
25.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011526
240.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011518
5.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011520
80.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011522
100.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0007306
10.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011524
15.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011526
220.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011520
50.0,,,time,Year,2015,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007205,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011522
